Year,Team,Adj OE,Adj DE,Barthag,Wins,Games,eFG,eFG D.,FT Rate,FT Rate D,TOV%,TOV% D,O Reb%,Op OReb%,Raw T,2P %,2P % D.,3P %,3P % D.,Blk %,Blked %,Ast %,Op Ast %,3P Rate,3P Rate D,Adj. T,Avg Hgt.,Eff. Hgt.,Exp.,Talent,FT%,Op. FT%,PPP Off.,PPP Def.,Elite SOS
2008,South Carolina,107.913,100.022,0.705,14.0,32.0,50.4,51.1,22.6,27.5,15.5,21.9,30.7,37.3,67.9,48.1,50.9,36.4,34.4,9.3,8.5,47.9,55.3,34.7,34.5,67.091,76.108,79.575,1.234,56.751,68.0,70.4,1.061,1.044,27.433
2008,UCF,107.667,99.94,0.702,16.0,31.0,51.7,48.2,37.2,42.2,20.3,21.7,34.1,33.4,67.4,50.2,46.8,36.3,33.6,10.5,10.6,59.5,54.3,36.4,39.0,66.764,76.289,79.884,2.26,16.92,71.1,69.4,1.062,1.001,19.793
2008,Boston College,107.665,99.943,0.702,14.0,31.0,50.9,49.6,39.7,28.8,22.5,17.9,35.4,35.7,68.3,49.6,48.5,36.0,34.6,14.4,11.1,59.0,53.3,30.0,30.5,66.134,77.605,81.079,1.206,54.826,69.0,66.5,1.033,1.051,31.32
2008,Siena,106.792,99.172,0.701,23.0,34.0,50.5,51.8,36.3,25.4,15.5,23.9,31.4,36.5,69.9,48.1,49.5,37.4,37.6,9.1,8.6,52.3,53.1,30.4,34.2,69.155,75.72,79.22,1.3,10.689,68.9,64.4,1.088,1.008,15.182
2008,LSU,103.904,96.8,0.693,12.0,30.0,48.3,47.8,29.3,28.0,20.3,19.5,32.0,35.7,68.1,48.4,46.1,32.2,34.3,14.9,9.9,47.3,49.0,34.8,31.7,67.782,78.816,81.853,1.388,44.487,74.8,66.9,1.0,1.01,27.272
2008,Southern Miss,106.728,99.563,0.69,15.0,29.0,47.5,49.9,48.6,43.2,19.4,19.2,36.1,28.1,66.3,47.3,49.2,32.1,34.3,7.5,9.1,45.3,50.5,22.1,32.6,65.36,76.441,80.138,1.289,26.671,70.7,68.1,1.044,1.015,24.967
2008,Cal St. Fullerton,109.056,101.813,0.688,23.0,32.0,54.2,52.7,32.3,32.9,18.3,23.6,32.6,30.2,73.0,52.3,51.2,38.4,37.0,3.6,6.6,51.4,56.4,35.8,33.4,74.141,74.088,77.259,2.639,11.126,70.2,67.4,1.114,0.994,12.448
2008,North Carolina St.,106.582,99.551,0.687,15.0,31.0,51.1,47.3,47.4,26.6,22.5,16.0,30.3,35.4,66.4,50.8,44.6,34.6,36.3,10.7,10.0,59.2,44.9,32.4,28.0,64.651,79.482,82.306,1.316,76.528,71.9,70.9,1.01,1.046,32.803
2008,Ohio,106.547,99.723,0.682,20.0,33.0,51.9,51.5,39.6,34.4,21.6,22.0,35.0,30.8,64.5,51.4,50.1,35.2,35.5,6.6,8.0,63.1,58.4,38.5,43.3,65.339,76.528,79.451,2.088,3.357,71.4,67.5,1.049,1.008,19.112
2008,UTEP,104.239,97.639,0.68,19.0,33.0,48.8,49.4,45.7,49.0,17.9,23.3,30.7,30.5,73.4,48.5,47.3,33.0,35.4,7.9,7.0,51.6,57.9,33.2,36.0,73.234,77.942,80.915,1.581,0.2,65.7,68.8,1.029,0.983,22.14
2008,DePaul,111.041,104.181,0.676,11.0,30.0,49.6,53.5,30.8,28.3,17.5,19.6,33.6,36.4,68.5,47.4,49.5,35.8,40.8,7.2,8.4,52.6,63.0,35.3,34.0,67.878,77.262,80.706,1.848,70.884,64.8,72.5,1.055,1.102,32.672
2008,Cincinnati,102.917,96.651,0.673,13.0,32.0,47.1,49.2,32.8,46.1,21.2,18.1,35.3,29.1,65.1,45.9,48.5,32.8,33.7,7.0,7.8,55.4,55.9,35.6,37.2,65.505,77.131,80.378,1.799,38.746,66.5,68.2,0.984,1.032,33.585
2008,Cleveland St.,100.491,94.464,0.671,19.0,32.0,47.6,47.7,39.1,43.3,21.2,21.7,34.2,30.7,65.9,48.3,47.5,30.4,32.1,9.8,9.0,51.1,54.9,27.6,32.8,66.904,76.43,79.347,1.764,10.322,70.0,69.7,0.996,0.97,20.016
2008,South Florida,105.554,99.293,0.669,12.0,31.0,48.8,48.7,43.0,33.9,20.2,18.4,35.9,33.8,66.7,48.5,46.8,33.0,35.2,9.0,13.0,62.8,58.9,29.5,31.5,65.607,77.155,80.125,1.297,14.588,63.8,65.3,1.028,1.029,26.707
2008,Nevada,106.929,100.748,0.665,20.0,32.0,53.0,47.5,36.9,32.1,20.0,17.4,32.7,32.4,69.3,52.4,44.9,36.3,36.0,13.5,5.7,52.6,53.8,28.9,28.6,68.935,78.57,82.366,1.538,3.114,71.5,67.7,1.075,1.017,16.623
2008,UNC Greensboro,106.447,100.367,0.663,19.0,31.0,52.6,50.1,40.1,24.3,21.4,22.3,35.1,35.2,66.2,51.9,48.0,35.8,36.1,11.8,10.6,58.4,52.8,38.7,34.0,66.336,75.208,77.702,1.791,1.453,67.4,67.6,1.07,1.005,17.723
2008,Seton Hall,108.747,102.576,0.662,17.0,32.0,48.0,51.1,36.7,39.3,16.9,21.4,33.7,38.4,71.1,46.6,48.8,33.8,37.0,12.6,11.6,49.2,53.4,33.7,34.7,71.249,76.169,79.336,1.576,62.316,71.6,67.6,1.056,1.064,27.407
2008,Winthrop,96.302,90.876,0.661,20.0,32.0,49.6,46.6,35.6,33.6,19.8,23.3,33.2,29.2,63.8,46.7,46.7,37.2,31.0,11.7,7.1,54.5,60.2,31.9,42.3,63.507,76.006,79.42,1.963,4.133,59.3,69.6,1.005,0.925,17.147
2008,San Diego,99.976,94.368,0.66,21.0,35.0,49.4,49.0,35.7,33.7,21.4,22.7,32.1,30.5,65.7,48.8,48.3,33.9,33.7,8.2,10.3,55.1,52.3,26.9,29.2,65.266,75.81,78.897,1.019,3.734,66.6,67.1,0.981,0.956,21.583
2008,Stephen F. Austin,104.897,99.019,0.66,22.0,28.0,51.1,45.1,40.6,34.3,19.1,21.7,32.7,31.1,61.8,48.1,44.1,38.0,31.8,9.0,10.7,55.4,47.8,34.1,27.4,59.949,74.761,79.38,1.843,0.729,67.9,68.3,1.057,0.931,10.417
2008,Iowa St.,99.832,94.275,0.659,13.0,31.0,46.8,47.2,33.5,27.8,20.2,18.1,28.2,31.6,65.2,47.0,44.3,31.1,36.0,9.5,9.0,55.1,47.7,35.0,30.0,65.839,78.457,81.771,1.562,49.488,72.0,68.9,0.96,0.998,32.742
2008,Colorado,103.495,97.734,0.659,11.0,31.0,50.7,49.8,35.0,33.6,21.3,20.3,26.6,33.5,62.4,50.5,48.1,34.0,35.5,12.4,9.0,59.6,57.8,35.1,33.6,62.698,77.207,78.513,1.7,21.924,68.3,68.6,0.983,1.026,33.499
2008,Illinois Chicago,103.116,97.526,0.655,17.0,32.0,50.3,48.2,32.6,26.7,19.9,20.0,31.3,30.8,65.6,46.5,46.0,38.5,34.6,13.0,6.9,53.9,58.0,33.3,37.1,67.469,76.632,80.757,1.751,22.694,71.9,70.6,1.023,0.987,18.821
2008,Wright St.,102.182,96.721,0.653,21.0,31.0,51.9,48.2,35.2,29.6,20.5,20.0,30.0,30.5,60.3,48.4,45.2,38.8,35.1,5.7,8.2,53.6,55.4,35.4,40.9,61.233,76.877,78.955,1.518,21.796,67.6,66.8,1.027,0.988,15.713
2008,Old Dominion,105.517,100.035,0.649,18.0,34.0,48.3,47.8,27.2,30.3,20.1,21.6,38.1,34.3,64.0,47.3,45.6,33.5,34.6,13.8,7.8,59.6,56.3,32.0,35.5,64.535,77.021,80.927,1.552,7.958,66.6,70.5,1.026,0.992,20.044
2008,Northern Iowa,104.517,99.706,0.632,17.0,31.0,50.0,47.0,43.6,30.3,19.8,16.8,25.3,28.2,60.1,49.6,42.4,33.9,36.4,9.9,6.7,56.2,51.9,34.9,38.0,61.031,76.6,80.007,1.707,7.697,72.8,72.7,1.011,1.003,21.119
2008,Portland St.,106.734,101.865,0.631,21.0,31.0,54.4,50.6,37.8,34.9,20.8,21.4,34.1,31.7,67.2,50.8,49.7,39.7,34.8,9.3,6.4,61.1,55.2,41.2,33.8,68.065,75.471,80.158,2.061,1.355,67.2,71.8,1.084,1.013,16.29
2008,Utah St.,112.27,107.221,0.629,23.0,34.0,57.4,50.0,36.9,28.9,21.4,17.6,34.1,32.1,65.1,56.3,47.5,40.1,36.6,7.0,8.5,67.1,54.4,28.4,34.0,64.835,76.514,79.826,1.844,6.436,78.7,70.0,1.132,1.051,11.852
2008,Michigan,102.068,97.604,0.626,10.0,32.0,45.8,51.5,28.4,27.5,19.9,21.0,33.7,35.0,64.6,45.2,48.4,31.2,38.0,13.9,9.6,55.0,60.7,40.7,35.1,66.253,77.436,80.697,1.242,65.959,70.6,68.5,0.97,1.047,34.41
2008,Penn St.,106.462,101.845,0.625,15.0,31.0,48.3,51.9,32.1,29.1,19.7,20.7,36.3,32.6,63.5,46.7,50.8,34.0,35.7,6.6,11.0,57.0,61.9,38.6,39.6,65.429,76.722,80.278,1.377,33.768,62.2,70.2,1.017,1.042,29.149
2008,Valparaiso,105.876,101.53,0.618,20.0,34.0,52.9,49.6,34.6,38.1,19.7,18.6,27.3,29.7,66.2,49.8,48.0,38.0,35.0,6.4,11.4,57.0,49.7,44.1,34.7,67.371,76.911,80.013,1.835,10.341,67.5,68.3,1.04,1.024,20.847
2008,Auburn,108.55,104.674,0.603,14.0,30.0,52.5,55.8,31.5,28.1,20.0,22.2,31.9,32.5,67.9,53.5,55.4,34.0,37.5,7.5,10.6,58.3,56.2,39.7,41.0,67.229,76.585,78.918,1.947,46.058,66.9,67.8,1.051,1.072,24.334
2008,North Texas,104.455,100.765,0.602,17.0,28.0,51.9,48.9,40.6,39.0,21.7,19.8,35.3,29.7,69.9,48.8,47.6,39.5,34.2,8.1,9.0,41.9,46.6,29.7,34.9,69.886,76.163,80.002,1.856,29.965,72.5,71.4,1.067,1.006,12.377
2008,Rider,106.16,102.502,0.599,23.0,34.0,54.8,49.1,38.2,30.6,20.0,19.8,34.5,30.7,70.4,52.8,47.5,39.6,34.4,12.7,7.7,55.6,54.2,31.0,39.0,70.489,77.096,80.596,1.394,7.37,64.2,68.9,1.086,0.999,11.66
2008,Indiana St.,103.898,100.351,0.599,14.0,30.0,47.6,51.2,36.6,41.2,19.9,21.7,30.9,33.4,64.1,46.9,50.5,32.4,35.1,9.6,9.7,55.4,55.6,39.3,33.4,66.117,75.346,78.461,1.553,4.979,74.8,68.6,0.999,1.039,25.864
2008,Iowa,97.01,93.714,0.598,13.0,32.0,50.0,46.4,36.0,30.3,26.1,19.1,29.7,29.0,60.0,48.3,44.5,34.7,33.2,9.7,9.3,63.8,60.5,44.0,36.1,61.076,78.063,81.546,1.756,28.725,64.9,68.3,0.93,0.963,27.542
2008,North Dakota St.,104.919,101.358,0.598,14.0,27.0,51.9,49.4,40.1,36.7,20.0,18.6,33.6,28.0,69.1,48.9,48.0,39.4,35.8,6.2,8.6,54.6,47.6,29.3,25.3,69.033,76.611,79.729,1.455,0.2,75.0,73.7,1.08,1.017,14.548
2008,Marshall,105.102,101.55,0.598,14.0,28.0,47.1,50.9,43.5,38.9,20.0,21.8,37.1,33.0,64.4,47.2,49.6,31.3,35.6,7.7,8.9,53.1,54.0,33.3,32.9,64.694,75.88,78.975,1.693,20.657,69.0,67.5,1.024,1.024,20.131
2008,Cornell,107.384,103.765,0.597,21.0,27.0,55.4,49.1,33.8,34.6,19.9,20.9,28.6,31.3,69.0,52.5,46.3,40.4,36.5,7.9,7.8,55.2,55.1,35.4,33.7,69.801,76.504,80.318,1.552,1.326,76.1,69.8,1.093,1.0,12.398
2008,UC Santa Barbara,99.457,96.142,0.596,22.0,31.0,52.0,49.8,34.6,42.2,21.0,26.8,27.6,33.8,67.7,47.3,51.5,40.7,31.3,7.2,7.2,60.6,53.4,34.2,36.9,67.142,76.821,80.181,1.986,1.297,74.8,67.2,1.024,0.953,14.425
2008,Boise St.,105.758,102.354,0.593,24.0,33.0,57.1,50.3,39.7,33.6,21.2,19.5,30.4,29.4,72.7,56.2,49.1,39.2,35.2,5.5,8.4,60.5,49.6,35.6,32.1,72.917,76.999,79.898,2.32,1.289,66.2,70.5,1.083,1.024,13.517
2008,Robert Morris,101.483,98.879,0.574,26.0,34.0,53.0,50.0,27.7,39.1,23.3,26.1,35.2,31.8,71.5,51.2,52.0,37.5,31.2,6.8,8.4,64.1,56.3,37.0,38.3,70.699,74.962,77.95,1.896,2.826,72.6,69.1,1.044,0.954,9.323
2008,Cal St. Northridge,100.182,97.647,0.573,19.0,29.0,52.2,47.8,32.6,51.1,21.5,24.5,31.8,31.5,74.9,50.3,48.8,37.3,30.8,8.8,6.2,53.6,55.9,33.6,35.6,74.066,76.048,79.962,2.328,7.885,69.1,67.6,1.03,0.955,12.683
2008,Georgia Southern,104.018,101.444,0.572,18.0,30.0,49.9,50.3,34.3,41.2,19.9,22.2,37.1,33.0,70.5,49.1,48.7,34.5,35.5,10.9,7.6,55.9,52.5,28.7,34.4,70.592,75.736,79.253,2.035,9.828,66.3,69.6,1.047,1.017,15.64
2008,Sam Houston St.,95.469,93.113,0.571,19.0,27.0,47.7,44.4,39.0,38.0,22.7,22.6,33.9,27.9,69.7,48.1,43.3,31.3,31.3,8.7,8.9,72.4,59.7,33.9,32.6,68.83,75.275,79.049,2.427,0.512,65.1,62.4,0.964,0.888,8.816
2008,St. John's,96.261,93.941,0.57,11.0,30.0,45.8,49.5,35.0,40.3,22.9,21.5,32.7,30.6,66.5,44.1,48.6,33.3,34.3,8.7,9.5,52.8,53.3,29.0,31.6,66.08,76.69,80.419,0.739,52.937,66.3,68.7,0.93,0.995,31.624
2008,UMBC,110.215,107.678,0.567,23.0,32.0,51.9,50.8,33.5,28.4,13.6,17.7,31.8,33.6,65.4,49.0,49.0,38.4,36.1,9.1,8.6,57.4,53.1,33.0,35.7,66.041,75.216,78.702,2.201,10.4,73.3,73.1,1.119,1.05,13.123
2008,Air Force,98.665,96.469,0.564,14.0,28.0,52.1,48.7,45.5,35.4,21.5,23.0,19.4,30.5,58.5,48.7,44.4,37.5,36.1,6.9,11.7,64.4,63.2,44.7,44.6,58.547,77.16,79.122,2.047,5.418,69.4,69.5,0.976,0.971,20.775
2008,La Salle,106.504,104.251,0.561,14.0,31.0,51.1,51.9,37.3,33.5,22.5,19.4,36.0,31.1,71.0,46.7,51.8,39.6,34.7,7.2,14.2,55.6,56.6,34.4,31.0,70.567,77.256,79.101,1.365,0.2,69.2,71.4,1.035,1.055,20.529
2008,Richmond,99.342,97.241,0.561,16.0,31.0,50.6,50.6,30.1,45.2,21.8,25.3,25.8,34.0,64.6,49.1,50.3,35.2,34.2,11.3,9.6,58.8,55.4,38.4,37.2,64.171,77.578,80.275,1.07,31.502,70.4,72.8,0.968,1.003,21.49
2008,Brown,106.069,103.868,0.56,19.0,29.0,55.8,51.2,47.1,25.9,20.5,20.2,24.3,30.3,62.7,52.1,49.9,40.8,35.5,7.3,10.2,63.8,58.8,40.9,38.3,63.097,76.437,78.637,1.763,10.26,74.6,70.7,1.085,1.022,12.519
2008,Wichita St.,102.775,100.898,0.553,11.0,31.0,47.3,50.6,37.2,35.8,22.7,19.0,37.3,27.0,61.7,47.9,45.6,30.8,39.0,9.4,9.5,57.2,57.4,36.1,39.0,62.646,76.462,79.326,1.931,5.427,67.5,71.8,0.997,1.026,20.874
2008,Green Bay,105.123,103.249,0.552,15.0,30.0,51.1,50.2,35.5,36.6,20.3,19.6,31.5,34.4,66.0,49.6,48.4,36.7,35.5,9.0,10.5,47.6,52.4,27.7,37.2,67.354,77.111,80.726,1.363,18.679,73.8,68.0,1.038,1.053,21.306
2008,Oakland,109.865,107.942,0.551,15.0,29.0,49.2,53.9,41.4,34.8,19.4,21.0,41.3,35.2,69.0,47.2,52.3,36.0,38.1,10.2,8.4,49.8,54.9,29.0,32.8,69.277,77.36,81.578,1.382,0.216,70.9,74.6,1.103,1.087,16.392
2008,Belmont,105.712,103.932,0.549,24.0,33.0,53.2,51.9,33.8,35.6,20.4,22.4,33.5,30.5,71.9,52.1,51.9,36.3,34.6,4.9,10.1,62.4,52.9,47.1,34.4,71.227,76.408,78.818,1.738,12.009,69.8,70.3,1.082,1.016,11.473
2008,Niagara,104.918,103.167,0.548,19.0,29.0,47.0,48.7,44.7,35.7,18.2,21.3,36.9,36.6,71.4,46.5,48.7,31.8,32.4,9.0,12.7,51.4,49.3,40.3,32.3,71.221,75.317,78.293,1.766,11.854,72.7,68.6,1.068,1.02,11.006
2008,Pacific,105.22,103.584,0.545,20.0,30.0,56.1,50.3,44.0,36.8,22.6,20.1,32.2,27.8,65.8,53.8,48.5,40.0,35.5,5.7,7.0,56.3,51.8,36.9,37.5,65.57,76.633,80.029,1.736,4.714,67.8,70.9,1.077,1.01,10.574
2008,Fordham,101.785,100.378,0.54,11.0,28.0,48.7,50.9,36.1,34.0,20.2,20.7,31.0,34.1,64.3,48.9,50.0,32.2,35.5,9.2,8.1,59.5,54.2,40.1,29.0,63.562,77.248,79.634,2.29,5.298,66.8,70.5,0.998,1.041,24.493
2008,Northeastern,100.687,99.37,0.538,14.0,31.0,46.7,49.5,36.4,34.1,20.7,22.0,34.8,33.1,63.0,46.6,49.0,31.3,33.8,8.4,10.6,53.1,55.2,31.6,31.4,63.612,78.207,80.492,1.095,7.626,73.0,70.9,0.997,1.001,17.929
2008,Saint Louis,98.896,97.643,0.537,15.0,30.0,48.9,48.6,36.2,31.3,20.4,18.0,23.8,28.2,60.3,46.5,45.6,35.9,36.4,7.7,10.4,60.1,51.7,33.8,32.8,60.797,75.766,78.777,2.216,17.973,72.3,70.0,0.963,1.007,22.403
2008,Marist,103.623,102.642,0.527,18.0,32.0,51.7,47.4,36.0,36.9,20.3,18.1,33.5,32.7,65.9,48.6,46.1,37.8,33.5,7.2,13.3,48.1,43.5,38.2,32.4,65.404,76.424,79.239,1.871,19.753,64.8,72.6,1.045,1.028,13.432
2008,Appalachian St.,103.767,102.871,0.525,17.0,30.0,54.5,47.8,36.0,31.1,22.3,18.6,31.2,33.7,67.5,52.5,45.2,38.5,35.1,12.2,7.0,53.6,49.4,36.9,34.7,67.328,76.128,79.687,1.826,1.323,68.5,67.3,1.049,1.019,15.065
2008,Northern Arizona,103.606,102.816,0.522,19.0,30.0,54.6,50.1,46.7,37.9,22.5,20.3,30.0,27.8,67.8,52.7,46.0,39.0,37.8,6.6,10.3,63.5,57.8,33.0,37.9,68.109,76.96,80.281,1.99,3.85,71.6,69.8,1.053,1.007,13.203
2008,American,105.259,104.5,0.521,21.0,33.0,52.2,47.7,41.3,38.9,22.5,19.7,32.9,30.0,61.7,46.2,45.0,40.8,35.0,8.2,13.2,55.9,54.6,40.2,35.6,62.674,75.098,79.072,2.066,10.824,73.9,73.7,1.051,1.006,12.917
2008,Santa Clara,98.132,97.491,0.519,13.0,29.0,54.1,48.2,37.2,33.4,26.2,20.0,29.9,28.9,62.0,52.0,44.7,38.8,36.6,10.5,9.8,63.3,59.6,33.3,34.5,61.748,77.004,80.46,1.826,0.673,70.2,72.9,0.991,0.988,18.96
2008,UNC Wilmington,105.976,105.65,0.509,20.0,33.0,53.7,49.7,32.5,31.9,22.4,18.0,33.9,31.9,67.9,53.3,48.7,36.2,34.4,6.7,6.7,54.1,50.1,34.8,34.2,68.827,76.953,80.848,2.043,8.052,75.6,68.2,1.062,1.044,13.661
2008,Milwaukee,98.843,98.763,0.502,13.0,29.0,44.8,50.5,35.6,36.5,18.4,19.4,32.1,28.5,67.5,44.0,49.8,30.8,34.8,7.5,9.9,52.8,49.9,36.2,28.9,69.377,75.575,78.533,2.013,22.689,67.9,69.8,0.973,1.014,19.844
2008,UC Irvine,102.325,102.343,0.499,17.0,33.0,51.7,53.4,34.0,37.5,19.2,22.0,26.6,28.1,65.0,50.0,52.3,36.5,36.8,6.6,7.5,50.1,54.2,34.8,35.5,64.677,75.613,78.974,2.07,6.113,74.7,71.5,1.032,1.013,13.684
2008,Tulane,99.688,99.832,0.496,16.0,31.0,48.9,46.9,43.5,37.8,22.5,20.4,31.4,35.9,66.2,48.8,45.1,32.7,33.5,14.6,8.4,55.9,54.1,27.7,34.7,65.503,76.684,79.572,1.824,22.037,70.5,70.3,0.984,1.01,20.426
2008,Lamar,106.555,106.773,0.494,15.0,26.0,52.5,53.9,36.6,38.7,20.3,25.7,32.6,34.6,72.7,50.1,52.8,37.8,37.7,7.2,9.5,58.0,55.7,35.8,30.0,71.335,74.831,78.272,2.419,6.677,66.1,71.3,1.056,1.024,11.451
2008,Chattanooga,99.268,99.722,0.487,16.0,29.0,51.6,50.0,46.7,29.4,25.0,20.0,35.2,28.8,73.0,53.1,48.2,32.9,34.6,7.8,9.5,57.0,63.5,39.9,47.4,73.887,76.317,80.548,2.125,10.057,65.8,72.2,1.009,1.01,16.852
2008,George Washington,99.391,99.87,0.486,9.0,26.0,47.2,49.5,31.1,38.2,22.8,20.1,35.0,34.4,65.5,46.1,48.6,32.8,33.8,10.7,9.4,54.6,64.9,36.2,42.9,65.503,77.311,80.159,1.574,41.225,68.6,67.6,0.968,1.042,25.028
2008,Charleston,103.847,104.389,0.485,16.0,33.0,52.7,49.8,27.3,26.6,20.3,17.7,31.0,32.8,68.0,52.1,48.6,35.6,34.9,9.2,8.3,47.1,51.8,38.2,31.3,67.861,76.705,79.725,0.964,1.968,69.5,71.3,1.05,1.048,16.14
2008,Austin Peay,102.173,102.796,0.483,24.0,35.0,51.7,54.2,44.3,32.7,18.3,24.3,30.2,32.7,67.3,48.4,53.0,38.2,37.4,6.6,9.8,58.6,60.6,37.3,40.0,67.208,75.766,78.289,2.203,9.068,71.4,69.4,1.078,1.031,11.593
2008,Middle Tennessee,102.711,103.572,0.476,16.0,31.0,51.6,51.7,41.4,46.4,22.0,20.5,29.9,31.0,65.2,50.5,51.3,36.1,34.9,6.8,6.7,50.5,51.6,29.7,38.1,64.143,76.744,79.93,1.532,25.34,71.2,73.2,1.021,1.06,16.899
2008,Loyola MD,104.987,105.934,0.474,19.0,33.0,50.3,48.3,39.1,43.6,21.2,18.2,35.9,34.4,67.8,47.1,47.1,36.8,33.7,8.4,12.7,59.4,49.2,39.4,33.2,67.67,75.541,79.397,1.973,26.166,77.0,68.3,1.054,1.041,14.54
2008,Mount St. Mary's,98.995,100.106,0.468,19.0,34.0,49.8,47.2,38.7,38.0,20.8,21.5,29.8,33.4,68.6,47.9,46.7,36.1,32.2,9.1,7.8,53.2,48.0,30.4,30.4,67.61,75.78,79.492,1.448,7.293,70.3,70.2,1.005,0.983,11.367
2008,TCU,98.982,100.247,0.464,13.0,29.0,46.3,52.4,35.0,36.9,20.5,24.3,32.5,29.4,68.7,42.6,51.5,35.3,35.9,6.9,9.4,53.3,64.9,36.1,37.4,68.995,76.219,79.784,1.987,14.855,68.2,65.8,0.974,0.982,21.065
2008,Holy Cross,99.291,100.659,0.461,15.0,29.0,48.6,48.0,40.5,42.8,25.8,22.6,41.3,33.0,61.0,48.6,43.6,32.4,36.8,13.1,8.2,63.9,65.2,30.7,37.8,61.342,78.032,81.892,1.933,5.906,72.9,68.2,0.998,0.983,11.439
2008,Northwestern,103.739,105.351,0.456,7.0,29.0,51.5,56.8,23.8,39.3,18.5,24.4,20.6,37.9,61.8,49.0,55.8,36.4,38.8,7.0,12.0,71.3,68.6,43.7,43.3,62.944,75.887,79.035,1.172,17.741,66.0,70.7,0.981,1.102,32.22
2008,Rutgers,94.761,96.406,0.451,11.0,31.0,44.8,47.7,34.7,27.4,22.5,18.8,31.9,34.4,67.4,43.4,44.6,31.8,37.1,11.9,10.4,42.8,47.5,31.2,28.3,66.567,77.37,81.718,1.34,54.944,64.8,66.7,0.915,1.008,29.387
2008,Albany,101.632,103.468,0.449,15.0,30.0,49.0,49.4,36.1,41.0,21.5,19.0,36.5,25.3,65.2,47.7,46.8,34.5,36.0,7.3,9.7,51.2,52.8,30.2,36.1,65.319,76.896,80.277,1.944,3.164,72.6,69.7,1.03,1.001,10.194
2008,Morgan St.,97.045,98.894,0.446,21.0,32.0,47.4,45.7,37.6,43.2,19.5,22.0,37.7,30.6,65.5,46.9,44.3,32.6,33.4,12.0,8.6,43.8,48.9,26.1,25.0,66.557,75.634,79.52,2.076,8.62,65.8,67.4,1.017,0.943,11.393
2008,UNC Asheville,104.524,106.599,0.444,19.0,29.0,53.8,49.8,37.8,22.5,19.5,16.3,30.6,31.2,68.0,53.7,46.0,35.9,37.5,13.6,6.7,62.4,58.4,31.9,37.0,66.659,77.146,81.275,2.237,2.14,67.9,69.0,1.076,1.049,15.697
2008,Eastern Michigan,103.131,105.335,0.439,14.0,31.0,50.3,50.8,40.4,40.6,23.1,21.3,34.7,34.0,64.3,47.3,49.1,35.9,36.1,6.9,11.4,59.5,55.4,45.3,34.9,64.323,75.796,79.195,2.178,3.021,72.9,69.8,1.027,1.048,14.845
2008,Vermont,99.327,101.614,0.435,16.0,31.0,50.9,47.3,37.3,41.5,21.4,20.8,33.5,31.3,69.9,49.9,44.2,35.5,36.3,12.3,9.7,56.1,49.9,28.3,29.9,70.436,75.697,78.552,1.787,6.595,68.5,72.4,1.027,0.996,9.895
2008,Buffalo,99.18,101.49,0.434,9.0,29.0,45.7,50.1,30.7,49.6,22.4,22.4,37.6,33.9,71.8,44.7,49.9,32.2,33.8,7.4,10.7,51.7,51.7,28.2,31.9,73.168,75.937,79.385,1.36,0.2,67.8,70.4,0.968,1.02,17.411
2008,Wyoming,99.623,102.025,0.432,10.0,28.0,49.3,48.5,45.1,35.9,24.4,17.0,29.6,30.7,69.2,50.3,47.0,31.6,34.2,12.1,11.2,57.9,55.5,34.3,35.8,70.492,77.576,81.295,1.815,21.357,72.9,71.2,0.972,1.039,19.797
2008,Central Michigan,102.306,104.855,0.43,13.0,29.0,49.2,51.4,38.8,60.5,22.6,24.6,35.0,36.0,69.3,48.4,50.9,33.7,35.3,7.8,10.0,40.2,49.6,37.2,27.2,69.313,75.166,79.022,1.74,8.073,68.1,71.6,0.998,1.045,18.011
2008,New Orleans,102.62,105.354,0.425,17.0,30.0,49.5,51.7,36.8,40.3,17.5,21.7,29.4,32.6,69.0,48.4,49.6,34.8,37.2,4.7,7.1,44.1,51.3,27.5,33.5,69.825,75.182,79.109,2.49,6.874,72.9,70.6,1.043,1.036,12.015
2008,Weber St.,97.792,100.546,0.421,15.0,28.0,51.7,50.2,44.9,38.3,24.2,20.8,29.0,27.6,65.3,49.5,46.8,37.0,37.2,11.1,8.0,54.6,62.2,35.8,38.3,65.47,75.91,80.313,2.221,0.832,74.5,68.8,1.007,0.993,12.347
2008,UT Arlington,100.095,102.958,0.42,17.0,29.0,52.3,47.5,41.4,38.8,24.0,20.7,31.9,31.0,71.3,52.5,46.6,34.6,32.6,7.2,7.8,52.2,56.4,31.1,41.2,70.348,75.415,79.132,1.839,8.575,67.1,66.9,1.004,0.982,11.825
2008,Little Rock,94.028,96.757,0.418,18.0,29.0,47.6,46.5,48.9,45.0,24.7,23.2,35.5,29.1,66.9,45.7,47.6,34.6,29.6,9.9,10.3,58.4,53.6,30.6,35.9,66.232,76.569,79.05,1.761,0.2,66.4,70.2,0.958,0.943,10.059
2008,Elon,95.776,98.621,0.417,13.0,31.0,47.6,49.2,28.4,40.5,20.6,20.8,30.0,32.6,64.3,47.7,49.1,31.6,33.1,7.0,7.8,49.7,51.5,31.4,31.5,63.908,76.293,79.42,1.787,0.51,68.1,65.4,0.962,1.005,18.115
