Year,Team,Conf_x,AdjEM,AdjO,AdjD,AdjT,SOSEM,SOSO,SOSD,BPI(O),BPI(D),Conf_y,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Adj OE,Adj DE,Barthag,Wins,Games,eFG,eFG D.,FT Rate,FT Rate D,TOV%,TOV% D,O Reb%,Op OReb%,Raw T,2P %,2P % D.,3P %,3P % D.,Blk %,Blked %,Ast %,Op Ast %,3P Rate,3P Rate D,Adj. T,Avg Hgt.,Eff. Hgt.,Exp.,Talent,FT%,Op. FT%,PPP Off.,PPP Def.,Elite SOS,PASE
2008,Temple,A10,+12.37,112.8,100.4,63.6,+6.08,107.4,101.3,4.7,2.3,A-10,21.0,13.0,72.3,68.7,3.59,4.57,5.05,3.11,8.16,111.173,98.93,0.793,21.0,34.0,54.1,49.1,35.3,31.8,19.1,19.3,28.5,32.4,65.7,53.3,46.5,36.9,35.7,12.2,7.1,59.5,57.1,39.4,37.2,65.554,77.301,80.991,1.786,21.698,74.0,72.4,1.084,1.03,23.396,0.0287068004459309
2008,Illinois St.,MVC,+12.37,106.2,93.9,62.5,+4.12,106.5,102.4,-1.6,8.5,MVC,25.0,10.0,65.3,59.3,6.0,3.44,-0.93,9.58,8.64,104.6,92.385,0.807,24.0,34.0,52.2,46.3,33.9,35.5,20.0,22.2,31.2,31.2,63.0,50.1,45.2,37.1,32.2,10.1,7.6,62.5,56.2,38.0,36.0,64.489,75.557,80.208,2.196,13.883,63.3,69.2,1.034,0.952,21.05,0.0064102564102564
2008,Florida St.,ACC,+12.26,108.7,96.4,64.8,+8.51,108.4,99.9,4.4,3.9,ACC,19.0,15.0,72.1,69.0,3.09,7.31,5.32,5.08,10.4,107.275,93.921,0.822,19.0,34.0,50.4,49.3,35.9,34.6,21.9,22.6,33.5,33.8,68.3,49.2,48.0,35.2,34.6,10.4,9.0,44.4,52.5,34.9,34.7,67.493,76.349,80.074,2.129,67.194,77.3,69.3,1.034,0.989,31.825,0.1062271062271062
2008,Dayton,A10,+12.08,111.8,99.7,61.6,+5.31,106.5,101.2,2.2,4.9,A-10,23.0,11.0,68.1,64.2,3.91,4.06,2.39,5.59,7.98,109.204,97.9,0.778,23.0,34.0,52.7,50.6,42.3,33.1,20.6,20.2,35.3,27.9,62.4,51.1,48.6,37.5,35.5,8.8,9.2,48.0,58.6,31.0,43.1,63.567,76.684,79.786,1.849,51.326,64.1,70.6,1.072,1.011,23.578,-0.1451048951048951
2008,UAB,CUSA,+12.07,110.7,98.6,66.8,+2.74,104.3,101.6,5.0,1.9,CUSA,23.0,11.0,73.6,67.3,6.26,2.09,6.53,1.83,8.35,108.816,96.808,0.793,23.0,34.0,52.2,46.8,39.0,37.1,20.4,19.8,32.2,30.6,68.5,49.9,45.1,37.5,33.6,8.6,9.2,55.1,47.1,35.8,31.4,68.869,76.621,80.319,1.646,37.66,70.7,65.0,1.059,0.968,20.841,-0.0879953379953379
2008,Southern Illinois,MVC,+12.04,105.7,93.7,61.1,+7.38,107.4,100.0,-2.6,8.6,MVC,18.0,15.0,62.6,59.7,2.85,5.88,-2.16,10.89,8.73,104.074,91.933,0.806,18.0,33.0,48.4,49.2,40.7,48.8,22.2,24.6,33.4,28.7,61.7,47.0,47.3,34.0,34.7,8.4,8.6,57.1,55.2,35.5,39.0,62.82,76.576,79.325,2.159,23.944,71.5,70.3,1.004,0.958,25.533,-0.1381766381766381
2008,Maryland,ACC,+11.99,107.1,95.1,69.9,+7.39,106.6,99.2,5.9,2.4,ACC,19.0,15.0,73.0,69.8,3.24,7.28,7.34,2.4,9.74,107.02,94.155,0.813,19.0,34.0,50.9,44.4,37.5,30.9,23.4,19.7,35.0,34.9,71.7,50.9,42.6,33.8,32.4,15.1,11.5,62.8,50.1,27.8,30.4,71.11,78.423,80.198,1.382,68.771,70.3,74.0,1.014,0.969,29.953,0.1622073578595318
2008,Utah,MWC,+11.94,110.2,98.3,62.9,+5.24,106.0,100.8,1.5,4.2,Mountain West,18.0,15.0,68.5,63.8,4.79,3.89,1.39,5.96,7.35,109.139,98.392,0.767,17.0,32.0,53.8,47.8,31.1,40.4,19.6,18.1,26.9,25.0,63.6,51.4,44.8,38.8,35.7,9.8,5.4,59.2,54.0,35.7,34.0,64.34,77.63,82.454,1.726,26.367,75.6,73.3,1.058,0.998,24.771,0.1734775641025641
2008,South Alabama,SB,+11.80,112.6,100.8,64.8,-2.07,103.1,105.2,4.0,2.1,Sun Belt,26.0,7.0,75.1,65.4,9.7,-1.21,5.46,2.3,7.76,110.453,99.506,0.769,24.0,31.0,53.9,48.4,46.0,31.0,20.6,20.4,37.9,30.5,66.9,53.3,47.3,36.8,33.5,8.6,8.1,60.8,56.3,33.7,37.5,66.669,75.45,79.1,2.249,21.566,70.3,67.0,1.119,0.983,14.424,-0.2264957264957264
2008,IUPUI,Sum,+11.68,116.5,104.8,60.9,-3.00,102.9,105.9,3.8,2.1,Summit,26.0,7.0,76.1,64.6,11.45,-2.41,3.48,1.65,5.13,114.269,103.705,0.753,23.0,30.0,57.0,50.2,36.7,33.8,18.1,21.4,33.5,34.6,63.5,54.1,49.5,41.8,34.1,8.7,6.9,54.5,62.2,33.1,41.5,62.676,75.83,78.673,1.861,6.515,78.3,69.3,1.169,1.019,12.838,-0.0128205128205128
2008,California,P10,+11.51,115.8,104.3,67.8,+10.85,109.2,98.4,9.6,-2.7,Pac-12,17.0,16.0,76.4,75.1,1.3,8.45,12.29,-2.93,9.36,115.336,102.479,0.796,17.0,33.0,52.3,51.9,36.1,33.1,19.4,17.2,34.5,31.8,68.8,51.6,51.4,35.9,35.1,6.9,8.0,55.8,56.7,32.2,39.9,69.648,77.894,81.453,1.378,69.093,77.6,68.2,1.099,1.08,36.11,-0.1740631163708086
2008,VCU,CAA,+11.45,104.7,93.2,63.6,-1.67,102.4,104.0,0.4,8.6,CAA,24.0,8.0,67.4,58.8,8.63,-2.06,-1.83,8.39,6.57,102.634,91.611,0.787,24.0,32.0,49.6,42.1,40.1,38.0,20.5,22.9,34.6,32.9,65.2,46.4,42.9,37.6,26.9,14.3,8.9,54.2,53.5,32.8,30.0,65.442,76.079,79.515,1.514,33.43,67.7,69.7,1.031,0.899,15.451,-0.1008547008547008
2008,Washington,P10,+11.36,109.7,98.4,68.6,+9.10,108.7,99.6,6.6,0.3,Pac-12,16.0,17.0,73.2,70.8,2.36,8.0,8.1,1.0,9.09,108.766,96.384,0.801,16.0,33.0,50.0,51.2,34.2,39.7,19.8,21.5,40.6,29.9,69.3,49.0,48.8,35.1,37.5,5.9,8.5,50.4,54.2,27.0,32.4,70.312,76.538,79.993,1.673,83.193,58.6,69.5,1.049,1.015,33.03,-0.071095571095571
2008,Minnesota,B10,+11.34,108.4,97.1,65.1,+5.28,105.5,100.2,3.2,4.4,Big Ten,20.0,14.0,68.3,63.2,5.06,6.5,3.72,6.56,10.27,107.409,95.147,0.801,20.0,34.0,50.2,48.5,35.0,39.5,21.6,25.1,36.0,33.9,65.7,47.5,47.4,36.7,33.6,12.8,9.4,63.0,60.6,35.6,37.3,67.231,76.953,80.524,1.785,53.343,67.6,71.9,1.04,0.963,27.824,0.0213675213675213
2008,Houston,CUSA,+11.28,114.2,102.9,69.1,-0.90,102.2,103.1,8.4,-1.7,CUSA,24.0,10.0,78.9,70.3,8.56,-0.16,10.19,-1.8,8.4,112.675,100.817,0.782,24.0,34.0,49.8,49.1,33.5,38.8,15.4,22.7,31.7,33.4,71.2,45.7,48.2,36.1,33.8,10.6,10.8,48.7,58.9,48.6,36.4,70.956,76.679,79.376,2.153,44.731,77.0,66.7,1.108,0.988,18.331,-0.2673076923076923
2008,Rhode Island,A10,+11.20,115.1,103.9,69.6,+3.50,105.7,102.2,11.0,-3.1,A-10,21.0,12.0,80.5,74.4,6.12,2.29,12.41,-4.0,8.42,113.161,102.467,0.758,21.0,33.0,53.1,49.5,39.2,33.6,19.4,21.1,37.2,34.5,72.0,51.2,47.5,38.0,35.3,10.3,7.2,52.3,52.5,32.0,35.7,71.948,77.423,80.047,2.018,24.183,69.3,71.1,1.114,1.029,19.711,0.4826007326007325
2008,Wake Forest,ACC,+10.82,107.7,96.9,68.8,+6.85,106.2,99.3,4.5,2.5,ACC,17.0,13.0,72.2,69.4,2.83,8.83,7.28,2.01,9.29,106.169,94.446,0.793,17.0,30.0,48.3,49.1,34.0,36.8,19.6,23.9,33.9,33.8,71.0,49.2,47.1,31.1,35.1,14.2,7.8,46.2,53.1,33.4,35.9,70.719,77.129,81.464,0.814,74.768,65.7,67.3,1.008,0.969,28.725,-0.3699633699633699
2008,Creighton,MVC,+10.80,108.7,97.9,65.5,+5.22,106.1,100.8,4.2,2.1,MVC,22.0,11.0,71.5,66.0,5.55,4.45,4.85,3.21,8.06,106.393,95.627,0.773,21.0,32.0,51.6,48.0,33.3,36.7,21.2,22.8,32.5,31.7,66.4,49.8,45.2,36.2,35.6,10.4,8.5,57.1,55.0,40.6,34.7,67.905,76.134,79.591,1.462,21.922,71.6,72.4,1.042,0.975,24.495,-0.147079772079772
2008,Oklahoma St.,B12,+10.78,109.1,98.4,64.2,+9.94,108.6,98.6,0.8,4.1,Big 12,17.0,16.0,68.4,66.5,1.94,7.67,2.99,6.4,9.39,107.98,95.61,0.802,16.0,32.0,49.7,50.1,38.4,44.1,21.5,24.4,32.6,33.9,67.1,48.8,48.2,34.1,36.2,9.2,10.1,46.6,46.3,39.9,31.2,66.797,77.696,80.693,1.358,73.522,71.7,72.0,1.022,0.997,34.613,-0.019551282051282
2008,Akron,MAC,+10.48,110.9,100.4,62.8,+0.39,103.0,102.6,2.9,3.7,MAC,24.0,11.0,70.8,63.8,7.03,0.33,1.88,4.36,6.24,108.617,98.534,0.754,24.0,35.0,51.9,49.8,39.3,36.7,19.5,24.8,33.9,34.4,65.0,47.9,50.2,38.6,32.6,7.9,9.2,56.0,50.9,40.4,32.0,65.084,76.216,79.242,2.2,0.701,70.3,69.1,1.08,0.972,16.613,-0.2232905982905982
2008,Oral Roberts,Sum,+10.27,104.7,94.5,63.6,-0.01,105.4,105.4,-0.9,6.5,Summit,24.0,9.0,69.2,62.0,7.12,-0.26,-0.99,6.7,5.71,102.101,92.842,0.749,23.0,32.0,49.9,44.8,40.7,29.5,19.2,20.7,33.1,31.3,65.4,47.1,42.6,36.8,33.7,9.6,7.1,56.1,45.8,33.5,27.3,65.695,77.204,80.741,2.475,1.838,66.7,75.4,1.042,0.942,17.7,0.1987179487179487
2008,Kentucky,SEC,+10.01,107.8,97.8,62.4,+6.74,107.4,100.7,1.0,6.4,SEC,18.0,13.0,68.5,65.6,2.9,7.09,1.44,7.75,9.19,106.598,94.897,0.792,18.0,31.0,52.7,45.0,41.1,42.4,23.7,19.7,32.9,33.8,65.6,51.5,43.1,36.9,32.6,13.2,10.3,53.7,50.7,31.5,33.3,64.291,78.254,80.72,1.464,77.136,73.3,70.7,1.029,0.986,28.632,0.4374514374514373
2008,Duquesne,A10,+9.97,108.9,99.0,73.4,+1.74,105.0,103.2,11.1,-3.7,A-10,17.0,13.0,82.3,74.1,8.23,1.85,13.47,-4.51,8.96,107.138,97.453,0.748,17.0,30.0,51.7,48.1,39.6,35.9,21.4,24.3,37.1,37.1,76.0,54.2,45.4,31.6,36.0,17.4,11.6,63.3,60.8,36.5,31.2,76.11,76.261,80.137,1.815,13.698,73.7,69.7,1.084,0.975,20.414,
2008,George Mason,CAA,+9.68,110.7,101.0,61.6,-0.57,102.6,103.2,2.0,4.8,CAA,23.0,11.0,69.3,62.5,6.82,-0.75,0.96,5.11,6.07,107.954,98.656,0.738,23.0,34.0,52.3,47.5,39.8,27.0,18.7,18.4,32.0,27.9,63.3,52.4,46.4,34.7,33.2,8.7,7.5,53.8,51.2,33.2,33.1,63.72,76.226,78.876,1.976,13.842,70.3,71.7,1.082,0.976,14.311,0.4615384615384615
2008,Team,Conf,AdjEM,AdjO,AdjD,AdjT,AdjEM,OppO,OppD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Miami OH,MAC,+9.63,108.4,98.7,58.0,+6.42,106.4,100.0,-3.2,8.1,MAC,17.0,16.0,62.5,60.6,1.91,3.82,-3.85,9.58,5.73,106.207,97.119,0.737,17.0,33.0,51.5,48.6,30.9,30.9,20.0,20.3,31.1,33.2,59.4,50.6,48.0,35.6,33.2,9.8,8.2,54.4,46.6,31.8,33.9,59.741,76.348,78.628,1.898,1.285,70.1,66.3,1.033,1.001,25.794,0.0256410256410256
2008,Tulsa,CUSA,+9.63,106.2,96.6,64.6,+1.24,104.2,103.0,1.5,3.6,CUSA,25.0,14.0,70.4,65.2,5.23,2.97,1.87,5.41,7.28,105.583,94.885,0.774,25.0,39.0,50.4,46.0,38.0,31.5,22.8,18.1,36.4,29.5,66.4,49.0,44.6,35.3,32.8,15.0,10.3,51.7,51.4,34.5,31.9,66.117,77.058,81.036,1.854,30.495,72.7,66.4,1.038,0.961,20.96,0.251068376068376
2008,Texas Tech,B12,+9.60,107.7,98.1,67.6,+9.40,108.5,99.1,2.3,2.6,Big 12,16.0,15.0,69.9,69.3,0.61,7.62,4.52,2.83,7.35,105.327,96.345,0.736,15.0,30.0,50.2,51.0,47.6,34.8,19.9,21.8,26.3,33.0,69.8,48.4,48.8,36.7,36.8,6.6,8.9,52.3,46.7,26.7,34.0,69.983,76.422,79.815,1.723,23.317,70.4,69.0,1.0,1.003,33.456,0.0668498168498169
2008,Charlotte,A10,+9.53,104.6,95.1,66.8,+5.77,107.1,101.4,2.2,3.8,A-10,20.0,14.0,69.6,67.4,2.21,4.34,2.08,4.47,6.54,102.505,93.866,0.734,20.0,34.0,47.1,49.0,41.7,41.2,20.6,24.3,33.3,32.9,69.1,44.0,47.4,34.4,34.2,10.7,12.8,56.2,56.9,40.6,39.4,68.847,76.235,79.494,1.363,25.436,67.3,69.2,1.001,0.969,23.788,-0.3378205128205128
2008,Providence,BE,+9.40,110.1,100.8,66.3,+9.20,109.1,99.9,5.0,0.9,Big East,15.0,16.0,72.7,72.2,0.52,7.86,6.76,1.62,8.38,108.895,99.226,0.744,15.0,31.0,51.5,50.3,32.3,37.1,21.1,22.0,36.6,36.4,68.0,48.9,49.4,37.6,34.7,9.0,10.0,55.9,57.7,35.0,33.7,67.653,77.059,80.589,1.583,41.818,68.0,74.2,1.056,1.049,32.39,-0.0093688362919131
2008,Alabama,SEC,+9.20,110.9,101.7,66.7,+5.70,107.2,101.5,6.5,-0.5,SEC,17.0,16.0,75.3,72.8,2.42,5.7,8.19,-0.07,8.12,109.542,99.097,0.76,17.0,33.0,51.4,50.2,33.5,33.9,18.5,20.2,36.5,31.9,69.2,50.0,48.3,36.3,35.5,12.3,8.0,56.2,53.9,31.8,37.7,68.587,77.313,80.159,1.551,79.379,62.0,71.9,1.072,1.037,25.911,-0.1173076923076923
2008,Bradley,MVC,+9.05,111.8,102.7,68.5,+5.32,105.6,100.3,7.3,-3.3,MVC,21.0,17.0,73.8,71.7,2.13,4.25,8.86,-2.64,6.23,111.13,100.672,0.757,21.0,38.0,52.3,50.8,36.4,37.8,20.2,21.7,31.2,33.4,68.7,49.3,49.2,37.4,36.0,6.5,9.9,64.1,53.5,43.4,33.2,70.398,75.532,78.51,1.982,13.069,74.4,70.1,1.063,1.033,23.682,0.0961538461538461
2008,Cal St. Fullerton,BW,+8.47,112.3,103.9,71.6,-3.95,101.5,105.5,9.6,-4.9,Big West,24.0,9.0,81.8,72.7,9.15,-3.06,11.86,-6.23,5.64,109.056,101.813,0.688,23.0,32.0,54.2,52.7,32.3,32.9,18.3,23.6,32.6,30.2,73.0,52.3,51.2,38.4,37.0,3.6,6.6,51.4,56.4,35.8,33.4,74.141,74.088,77.259,2.639,11.126,70.2,67.4,1.114,0.994,12.448,-0.1196581196581196
2008,Missouri St.,MVC,+8.39,108.2,99.8,65.1,+4.86,105.8,100.9,1.2,2.8,MVC,17.0,16.0,67.8,65.0,2.73,3.43,2.26,3.39,5.65,107.285,97.605,0.748,16.0,32.0,50.7,49.6,34.8,35.2,22.3,22.6,35.2,32.5,64.9,48.6,46.6,36.6,36.5,11.5,8.6,59.6,56.7,33.4,37.1,66.854,75.712,78.349,2.323,21.275,71.6,71.5,1.032,0.998,23.099,0.1292735042735042
2008,Virginia,ACC,+8.11,110.5,102.4,68.4,+6.21,106.8,100.6,7.8,-1.4,ACC,17.0,16.0,76.8,74.8,1.97,5.63,9.32,-1.72,7.6,110.425,100.601,0.745,17.0,33.0,50.3,52.0,35.3,33.2,19.4,18.8,36.1,28.6,71.3,47.6,50.1,36.6,36.7,6.4,9.4,50.6,56.8,37.0,38.3,70.032,77.198,80.16,1.71,57.579,70.5,66.5,1.066,1.039,28.546,-0.4447496947496948
2008,Georgia,SEC,+8.08,104.3,96.2,64.7,+7.55,108.5,101.0,0.4,4.9,SEC,17.0,17.0,68.1,67.4,0.71,7.03,0.83,6.42,7.24,103.152,94.684,0.728,16.0,33.0,47.8,48.1,32.1,33.6,21.8,19.0,37.2,31.6,67.1,47.1,49.1,32.9,30.9,9.2,9.9,47.0,52.2,31.4,35.0,66.618,77.164,81.014,1.677,57.893,67.4,64.8,1.002,0.994,29.703,-0.506993006993007
2008,San Diego St.,MWC,+7.99,104.9,96.9,64.1,+3.21,104.5,101.2,-0.7,4.9,Mountain West,20.0,13.0,66.8,63.3,3.45,2.15,-0.3,5.51,5.21,102.855,94.957,0.715,19.0,32.0,49.1,50.5,36.6,33.0,20.9,23.1,32.8,28.0,65.6,48.9,49.3,33.0,35.2,7.2,8.6,53.4,54.6,30.7,35.0,66.103,76.72,79.835,1.461,43.598,68.2,67.2,1.005,0.959,22.666,-0.117094017094017
2008,Siena,MAAC,+7.99,108.6,100.7,67.6,-1.41,104.1,105.5,6.1,-1.0,MAAC,23.0,11.0,76.9,71.2,5.68,-1.62,5.61,-1.55,4.06,106.792,99.172,0.701,23.0,34.0,50.5,51.8,36.3,25.4,15.5,23.9,31.4,36.5,69.9,48.1,49.5,37.4,37.6,9.1,8.6,52.3,53.1,30.4,34.2,69.155,75.72,79.22,1.3,10.689,68.9,64.4,1.088,1.008,15.182,0.4177350427350428
2008,Western Michigan,MAC,+7.92,108.1,100.2,63.8,+0.60,103.7,103.1,2.5,1.9,MAC,20.0,12.0,69.7,65.0,4.72,-0.51,1.31,1.89,3.2,105.312,97.577,0.706,20.0,32.0,49.7,46.7,47.6,41.5,22.0,19.4,36.1,29.4,65.2,47.0,45.3,36.1,32.9,6.8,10.4,49.3,54.5,37.6,36.3,65.979,75.484,78.616,2.056,16.696,75.3,70.9,1.054,0.983,16.011,-0.1367521367521367
2008,Ohio,MAC,+7.55,109.7,102.1,63.2,+2.40,104.3,101.9,1.0,3.2,MAC,20.0,13.0,67.7,65.1,2.64,1.3,0.44,3.5,3.94,106.547,99.723,0.682,20.0,33.0,51.9,51.5,39.6,34.4,21.6,22.0,35.0,30.8,64.5,51.4,50.1,35.2,35.5,6.6,8.0,63.1,58.4,38.5,43.3,65.339,76.528,79.451,2.088,3.357,71.4,67.5,1.049,1.008,19.112,0.4113247863247863
2008,Stephen F. Austin,Slnd,+7.53,107.6,100.1,57.6,-5.90,98.6,104.5,-4.9,9.8,WAC,26.0,6.0,67.2,56.4,10.81,-6.17,-7.16,8.59,1.42,104.897,99.019,0.66,22.0,28.0,51.1,45.1,40.6,34.3,19.1,21.7,32.7,31.1,61.8,48.1,44.1,38.0,31.8,9.0,10.7,55.4,47.8,34.1,27.4,59.949,74.761,79.38,1.843,0.729,67.9,68.3,1.057,0.931,10.417,0.1102564102564103
2008,UCF,CUSA,+7.11,109.1,102.0,64.1,+1.20,103.8,102.6,3.9,-0.0,CUSA,16.0,15.0,73.2,69.0,4.19,3.16,4.8,0.81,5.61,107.667,99.94,0.702,16.0,31.0,51.7,48.2,37.2,42.2,20.3,21.7,34.1,33.4,67.4,50.2,46.8,36.3,33.6,10.5,10.6,59.5,54.3,36.4,39.0,66.764,76.289,79.884,2.26,16.92,71.1,69.4,1.062,1.001,19.793,0.0243589743589743
2008,Southern Miss,CUSA,+6.98,108.3,101.3,63.3,+3.04,105.1,102.1,2.0,1.9,CUSA,19.0,14.0,72.4,66.7,5.64,1.81,0.91,2.86,3.77,106.728,99.563,0.69,15.0,29.0,47.5,49.9,48.6,43.2,19.4,19.2,36.1,28.1,66.3,47.3,49.2,32.1,34.3,7.5,9.1,45.3,50.5,22.1,32.6,65.36,76.441,80.138,1.289,26.671,70.7,68.1,1.044,1.015,24.967,-0.4893162393162393
2008,UNC Greensboro,SC,+6.96,108.1,101.2,64.6,+0.04,104.1,104.1,1.9,2.4,Southern,19.0,12.0,70.8,66.5,4.29,-1.41,-0.15,2.12,1.97,106.447,100.367,0.663,19.0,31.0,52.6,50.1,40.1,24.3,21.4,22.3,35.1,35.2,66.2,51.9,48.0,35.8,36.1,11.8,10.6,58.4,52.8,38.7,34.0,66.336,75.208,77.702,1.791,1.453,67.4,67.6,1.07,1.005,17.723,-0.1506410256410255
2008,New Mexico St.,WAC,+6.85,108.1,101.3,69.7,-2.20,103.5,105.7,7.2,-2.9,WAC,21.0,14.0,79.8,72.2,7.57,-1.31,7.89,-2.46,5.43,106.75,98.536,0.715,20.0,34.0,52.4,49.6,39.0,33.2,21.9,21.6,41.2,29.4,72.6,52.5,46.7,34.8,36.3,8.3,8.2,51.9,53.0,28.8,37.3,71.403,77.103,80.039,1.79,35.626,63.9,69.1,1.079,0.987,19.179,-0.189102564102564
2008,Nevada,WAC,+6.59,108.5,101.9,67.2,+0.09,104.8,104.7,3.9,-1.4,WAC,21.0,12.0,75.4,70.6,4.79,-0.11,4.41,-0.49,3.92,106.929,100.748,0.665,20.0,32.0,53.0,47.5,36.9,32.1,20.0,17.4,32.7,32.4,69.3,52.4,44.9,36.3,36.0,13.5,5.7,52.6,53.8,28.9,28.6,68.935,78.57,82.366,1.538,3.114,71.5,67.7,1.075,1.017,16.623,0.0847578347578347
2008,Cincinnati,BE,+6.58,104.8,98.2,63.5,+9.65,109.0,99.3,-0.8,3.6,Big East,13.0,19.0,64.6,67.8,-3.16,8.51,-0.43,5.29,4.86,102.917,96.651,0.673,13.0,32.0,47.1,49.2,32.8,46.1,21.2,18.1,35.3,29.1,65.1,45.9,48.5,32.8,33.7,7.0,7.8,55.4,55.9,35.6,37.2,65.505,77.131,80.378,1.799,38.746,66.5,68.2,0.984,1.032,33.585,-0.2798216276477145
2008,Cleveland St.,Horz,+6.58,103.3,96.7,64.7,+3.23,105.5,102.3,-1.1,3.6,Horizon,21.0,13.0,67.1,63.6,3.53,1.69,-1.46,4.83,3.38,100.491,94.464,0.671,19.0,32.0,47.6,47.7,39.1,43.3,21.2,21.7,34.2,30.7,65.9,48.3,47.5,30.4,32.1,9.8,9.0,51.1,54.9,27.6,32.8,66.904,76.43,79.347,1.764,10.322,70.0,69.7,0.996,0.97,20.016,0.8333333333333334
2008,Winthrop,BSth,+6.38,99.5,93.1,61.6,-1.01,105.1,106.1,-4.7,10.5,Big South,22.0,12.0,64.9,58.5,6.32,-1.45,-7.17,10.78,3.61,96.302,90.876,0.661,20.0,32.0,49.6,46.6,35.6,33.6,19.8,23.3,33.2,29.2,63.8,46.7,46.7,37.2,31.0,11.7,7.1,54.5,60.2,31.9,42.3,63.507,76.006,79.42,1.963,4.133,59.3,69.6,1.005,0.925,17.147,-0.116096866096866
2008,Boston College,ACC,+6.37,108.9,102.6,64.2,+7.87,107.9,100.0,2.7,1.6,ACC,14.0,17.0,71.1,72.4,-1.29,7.75,3.31,3.15,6.46,107.665,99.943,0.702,14.0,31.0,50.9,49.6,39.7,28.8,22.5,17.9,35.4,35.7,68.3,49.6,48.5,36.0,34.6,14.4,11.1,59.0,53.3,30.0,30.5,66.134,77.605,81.079,1.206,54.826,69.0,66.5,1.033,1.051,31.32,0.1625874125874126
2008,South Carolina,SEC,+6.10,109.1,103.0,64.7,+6.41,108.0,101.6,4.0,1.2,SEC,14.0,18.0,72.3,71.1,1.19,6.11,4.52,2.78,7.3,107.913,100.022,0.705,14.0,32.0,50.4,51.1,22.6,27.5,15.5,21.9,30.7,37.3,67.9,48.1,50.9,36.4,34.4,9.3,8.5,47.9,55.3,34.7,34.5,67.091,76.108,79.575,1.234,56.751,68.0,70.4,1.061,1.044,27.433,-0.5106837606837605
2008,Seton Hall,BE,+6.00,110.5,104.5,69.2,+5.69,106.5,100.8,8.5,-5.1,Big East,17.0,15.0,76.6,77.3,-0.63,5.47,10.56,-5.72,4.84,108.747,102.576,0.662,17.0,32.0,48.0,51.1,36.7,39.3,16.9,21.4,33.7,38.4,71.1,46.6,48.8,33.8,37.0,12.6,11.6,49.2,53.4,33.7,34.7,71.249,76.169,79.336,1.576,62.316,71.6,67.6,1.056,1.064,27.407,0.13003663003663
2008,UTEP,CUSA,+5.74,106.7,100.9,70.9,+1.46,103.6,102.2,6.5,-3.1,CUSA,19.0,14.0,76.6,73.2,3.39,1.54,8.62,-3.83,4.79,104.239,97.639,0.68,19.0,33.0,48.8,49.4,45.7,49.0,17.9,23.3,30.7,30.5,73.4,48.5,47.3,33.0,35.4,7.9,7.0,51.6,57.9,33.2,36.0,73.234,77.942,80.915,1.581,0.2,65.7,68.8,1.029,0.983,22.14,-0.1166666666666666
2008,Utah St.,WAC,+5.70,114.6,108.9,62.9,-3.25,101.8,105.0,2.8,-0.8,WAC,24.0,11.0,73.9,68.1,5.71,-2.58,2.31,-0.6,1.71,112.27,107.221,0.629,23.0,34.0,57.4,50.0,36.9,28.9,21.4,17.6,34.1,32.1,65.1,56.3,47.5,40.1,36.6,7.0,8.5,67.1,54.4,28.4,34.0,64.835,76.514,79.826,1.844,6.436,78.7,70.0,1.132,1.051,11.852,-0.4281135531135532
2008,North Carolina St.,ACC,+5.65,107.6,101.9,62.7,+9.18,108.6,99.4,1.1,3.2,ACC,15.0,16.0,67.3,69.7,-2.39,9.06,1.35,4.05,5.41,106.582,99.551,0.687,15.0,31.0,51.1,47.3,47.4,26.6,22.5,16.0,30.3,35.4,66.4,50.8,44.6,34.6,36.3,10.7,10.0,59.2,44.9,32.4,28.0,64.651,79.482,82.306,1.316,76.528,71.9,70.9,1.01,1.046,32.803,0.1983408748114631
2008,South Florida,BE,+5.41,107.4,102.0,63.4,+6.71,106.7,100.0,1.4,1.9,Big East,12.0,19.0,68.8,68.9,-0.1,6.57,1.25,3.92,5.17,105.554,99.293,0.669,12.0,31.0,48.8,48.7,43.0,33.9,20.2,18.4,35.9,33.8,66.7,48.5,46.8,33.0,35.2,9.0,13.0,62.8,58.9,29.5,31.5,65.607,77.155,80.125,1.297,14.588,63.8,65.3,1.028,1.029,26.707,0.1330128205128205
2008,Portland St.,BSky,+5.40,108.6,103.2,66.3,-3.50,102.7,106.2,3.8,-0.9,Big Sky,23.0,10.0,73.9,68.0,5.85,-3.01,4.11,-2.38,1.72,106.734,101.865,0.631,21.0,31.0,54.4,50.6,37.8,34.9,20.8,21.4,34.1,31.7,67.2,50.8,49.7,39.7,34.8,9.3,6.4,61.1,55.2,41.2,33.8,68.065,75.471,80.158,2.061,1.355,67.2,71.8,1.084,1.013,16.29,-0.1282051282051281
2008,Illinois Chicago,Horz,+5.34,104.8,99.5,65.7,+2.20,104.0,101.8,1.3,1.3,Horizon,18.0,15.0,68.1,64.9,3.12,0.64,1.45,1.59,3.04,103.116,97.526,0.655,17.0,32.0,50.3,48.2,32.6,26.7,19.9,20.0,31.3,30.8,65.6,46.5,46.0,38.5,34.6,13.0,6.9,53.9,58.0,33.3,37.1,67.469,76.632,80.757,1.751,22.694,71.9,70.6,1.023,0.987,18.821,-0.314102564102564
